CUSTNO,ASSO,COMPETITOR,PURDATE,GENDER,AGE,AREA,FREQ,MNAME,JOINMONTH
12842,,,,F,25세~29세,460,,,
12843,,,,F,25세~29세,210,,,
12844,,,,F,30세~34세,210,,,
12845,,,,M,35세~39세,016,,,
12846,,,,F,50세~54세,210,,,
12847,,,,F,45세~49세,100,,,
12848,,,,F,60세이상,010,,,
12849,,,,F,45세~49세,100,,,
12850,,,,F,25세~29세,500,,,
12851,,,,F,40세~44세,340,,,
12852,,,,M,30세~34세,610,,,
12853,,,,M,25세~29세,100,,,
12854,,,,M,60세이상,340,,,
12855,,,,F,30세~34세,100,,,
12856,,,,F,30세~34세,610,,,
12857,,,,F,50세~54세,460,,,
12858,,,,F,35세~39세,100,,,
12859,,,,F,25세~29세,500,,,
12860,,,,F,50세~54세,540,,,
12861,,,,M,35세~39세,100,,,
12862,,,,F,40세~44세,500,,,
12863,,,,F,40세~44세,540,,,
12864,,,,F,60세이상,039,,,
12865,,,,F,50세~54세,210,,,
12866,,,,F,50세~54세,060,,,
12867,,,,F,30세~34세,100,,,
12868,,,,M,25세~29세,087,,,
12869,,,,F,40세~44세,100,,,
12870,,,,F,40세~44세,100,,,
12871,,,,M,50세~54세,310,,,
12872,,,,F,55세~59세,036,,,
12873,,,,F,20세~24세,100,,,
12874,,,,F,40세~44세,460,,,
12875,,,,F,40세~44세,100,,,
12876,,,,F,45세~49세,060,,,
12877,,,,F,50세~54세,210,,,
12878,,,,F,40세~44세,540,,,
12879,,,,F,40세~44세,360,,,
12880,,,,M,55세~59세,270,,,
12881,,,,F,20세~24세,024,,,
12882,,,,M,40세~44세,360,,,
12883,,,,F,50세~54세,460,,,
12884,,,,F,40세~44세,100,,,
12885,,,,F,30세~34세,100,,,
12886,,,,F,35세~39세,055,,,
12887,,,,F,25세~29세,460,,,
12888,,,,F,60세이상,360,,,
12889,,,,F,30세~34세,540,,,
12890,,,,F,55세~59세,055,,,
12891,,,,F,40세~44세,360,,,
12892,,,,M,50세~54세,060,,,
12893,,,,F,45세~49세,100,,,
12894,,,,F,40세~44세,100,,,
12895,,,,F,55세~59세,460,,,
12896,,,,F,40세~44세,052,,,
12897,,,,F,50세~54세,100,,,
12898,,,,F,40세~44세,610,,,
12899,,,,F,45세~49세,100,,,
12900,,,,M,55세~59세,100,,,
12901,,,,F,45세~49세,055,,,
12902,,,,F,45세~49세,360,,,
12903,,,,M,45세~49세,360,,,
12904,,,,F,30세~34세,540,,,
12905,,,,F,50세~54세,270,,,
12906,,,,M,35세~39세,100,,,
12907,,,,F,35세~39세,100,,,
12908,,,,F,35세~39세,410,,,
12909,,,,F,45세~49세,100,,,
12910,,,,F,40세~44세,460,,,
12911,,,,F,35세~39세,270,,,
12912,,,,F,30세~34세,460,,,
12913,,,,M,35세~39세,460,,,
12914,,,,F,50세~54세,100,,,
12915,,,,F,30세~34세,610,,,
12916,,,,F,40세~44세,100,,,
12917,,,,F,45세~49세,049,,,
12918,,,,F,30세~34세,410,,,
12919,,,,F,35세~39세,100,,,
12920,,,,F,30세~34세,100,,,
12921,,,,F,60세이상,410,,,
12922,,,,F,25세~29세,100,,,
12923,,,,F,35세~39세,460,,,
12924,,,,M,30세~34세,460,,,
12925,,,,F,40세~44세,013,,,
12926,,,,F,30세~34세,100,,,
12927,,,,F,40세~44세,016,,,
12928,,,,M,60세이상,055,,,
12929,,,,F,60세이상,100,,,
12930,,,,M,30세~34세,610,,,
12931,,,,F,45세~49세,100,,,
12932,,,,F,60세이상,055,,,
12933,,,,M,35세~39세,240,,,
12934,,,,F,50세~54세,010,,,
12935,,,,F,55세~59세,540,,,
12936,,,,F,40세~44세,570,,,
12937,,,,F,40세~44세,100,,,
12938,,,,F,45세~49세,340,,,
12939,,,,F,30세~34세,210,,,
12940,,,,M,40세~44세,016,,,
12941,,,,F,50세~54세,016,,,
12942,,,,F,40세~44세,100,,,
12943,,,,F,45세~49세,013,,,
12944,,,,F,35세~39세,410,,,
12945,,,,F,25세~29세,047,,,
12946,,,,F,30세~34세,087,,,
12947,,,,F,45세~49세,055,,,
12948,,,,F,45세~49세,100,,,
12949,,,,F,40세~44세,360,,,
12950,,,,F,55세~59세,360,,,
12951,,,,F,35세~39세,010,,,
12952,,,,F,40세~44세,100,,,
12953,,,,F,30세~34세,075,,,
12954,,,,M,30세~34세,100,,,
12955,,,,F,40세~44세,052,,,
12956,,,,F,25세~29세,020,,,
12957,,,,M,30세~34세,460,,,
12958,,,,F,40세~44세,100,,,
12959,,,,F,55세~59세,049,,,
12960,,,,F,50세~54세,100,,,
12961,,,,F,60세이상,100,,,
12962,,,,F,45세~49세,100,,,
12963,,,,M,40세~44세,460,,,
12964,,,,F,50세~54세,060,,,
12965,,,,F,45세~49세,075,,,
12966,,,,F,45세~49세,100,,,
12967,,,,M,35세~39세,100,,,
12968,,,,F,45세~49세,033,,,
12969,,,,F,30세~34세,100,,,
12970,,,,F,40세~44세,060,,,
12971,,,,F,40세~44세,210,,,
12972,,,,F,45세~49세,500,,,
12973,,,,F,45세~49세,036,,,
12974,,,,F,55세~59세,610,,,
12975,,,,F,45세~49세,460,,,
12976,,,,F,35세~39세,100,,,
12977,,,,F,45세~49세,100,,,
12978,,,,F,40세~44세,100,,,
12979,,,,F,40세~44세,100,,,
12980,,,,F,55세~59세,100,,,
12981,,,,F,30세~34세,052,,,
12982,,,,M,30세~34세,016,,,
12983,,,,M,30세~34세,460,,,
12984,,,,F,40세~44세,210,,,
12985,,,,M,45세~49세,016,,,
12986,,,,F,25세~29세,610,,,
12987,,,,F,45세~49세,210,,,
12988,,,,F,25세~29세,460,,,
12989,,,,M,30세~34세,360,,,
12990,,,,F,40세~44세,210,,,
12991,,,,F,50세~54세,065,,,
12992,,,,F,45세~49세,100,,,
12993,,,,F,30세~34세,210,,,
12994,,,,F,30세~34세,049,,,
12995,,,,F,50세~54세,210,,,
12996,,,,F,50세~54세,047,,,
12997,,,,F,50세~54세,100,,,
12998,,,,M,30세~34세,100,,,
12999,,,,F,55세~59세,055,,,
13000,,,,F,45세~49세,010,,,
13001,,,,F,40세~44세,024,,,
13002,,,,F,60세이상,270,,,
13003,,,,F,25세~29세,210,,,
13004,,,,M,40세~44세,270,,,
13005,,,,F,30세~34세,100,,,
13006,,,,F,35세~39세,410,,,
13007,,,,F,60세이상,024,,,
13008,,,,F,30세~34세,100,,,
13009,,,,F,55세~59세,360,,,
13010,,,,F,35세~39세,069,,,
13011,,,,F,35세~39세,500,,,
13012,,,,F,45세~49세,360,,,
13013,,,,F,35세~39세,570,,,
13014,,,,F,45세~49세,610,,,
13015,,,,M,55세~59세,360,,,
13016,,,,F,50세~54세,360,,,
13017,,,,M,40세~44세,500,,,
13018,,,,F,45세~49세,460,,,
13019,,,,F,40세~44세,210,,,
13020,,,,F,45세~49세,360,,,
13021,,,,F,50세~54세,100,,,
13022,,,,F,40세~44세,100,,,
13023,,,,F,45세~49세,360,,,
13024,,,,F,40세~44세,500,,,
13025,,,,F,20세~24세,100,,,
13026,,,,F,30세~34세,100,,,
13027,,,,F,25세~29세,043,,,
13028,,,,F,50세~54세,360,,,
13029,,,,M,45세~49세,270,,,
13030,,,,M,40세~44세,570,,,
13031,,,,F,50세~54세,540,,,
13032,,,,F,45세~49세,100,,,
13033,,,,F,25세~29세,013,,,
13034,,,,F,60세이상,060,,,
13035,,,,F,60세이상,055,,,
13036,,,,F,40세~44세,100,,,
13037,,,,F,40세~44세,500,,,
13038,,,,F,50세~54세,360,,,
13039,,,,F,45세~49세,340,,,
13040,,,,F,40세~44세,360,,,
13041,,,,F,35세~39세,016,,,
13042,,,,F,40세~44세,360,,,
13043,,,,F,40세~44세,540,,,
13044,,,,F,40세~44세,360,,,
13045,,,,F,40세~44세,360,,,
13046,,,,F,35세~39세,036,,,
13047,,,,F,35세~39세,210,,,
13048,,,,M,35세~39세,500,,,
13049,,,,F,40세~44세,100,,,
13050,,,,F,45세~49세,210,,,
13051,,,,F,50세~54세,360,,,
13052,,,,F,35세~39세,500,,,
13053,,,,F,35세~39세,100,,,
13054,,,,F,30세~34세,087,,,
13055,,,,F,45세~49세,100,,,
13056,,,,F,30세~34세,100,,,
13057,,,,F,20세~24세,310,,,
13058,,,,F,30세~34세,460,,,
13059,,,,F,40세~44세,540,,,
13060,,,,F,30세~34세,030,,,
13061,,,,F,40세~44세,540,,,
13062,,,,F,45세~49세,100,,,
13063,,,,F,40세~44세,240,,,
13064,,,,F,50세~54세,016,,,
13065,,,,M,40세~44세,100,,,
13066,,,,F,35세~39세,210,,,
13067,,,,M,35세~39세,210,,,
13068,,,,F,60세이상,100,,,
13069,,,,F,45세~49세,500,,,
13070,,,,F,50세~54세,100,,,
13071,,,,F,25세~29세,010,,,
13072,,,,F,50세~54세,045,,,
13073,,,,F,35세~39세,016,,,
13074,,,,F,35세~39세,100,,,
13075,,,,M,60세이상,360,,,
13076,,,,M,60세이상,360,,,
13077,,,,F,35세~39세,460,,,
13078,,,,F,60세이상,055,,,
13079,,,,F,40세~44세,016,,,
13080,,,,M,30세~34세,027,,,
13081,,,,F,45세~49세,100,,,
13082,,,,M,30세~34세,055,,,
13083,,,,F,30세~34세,055,,,
13084,,,,F,50세~54세,610,,,
13085,,,,F,45세~49세,240,,,
13086,,,,M,45세~49세,100,,,
13087,,,,F,20세~24세,210,,,
13088,,,,F,30세~34세,100,,,
13089,,,,F,40세~44세,100,,,
13090,,,,M,55세~59세,060,,,
13091,,,,F,30세~34세,100,,,
13092,,,,F,40세~44세,410,,,
13093,,,,F,40세~44세,039,,,
13094,,,,F,45세~49세,210,,,
13095,,,,F,40세~44세,100,,,
13096,,,,F,30세~34세,540,,,
13097,,,,F,25세~29세,016,,,
13098,,,,F,40세~44세,100,,,
13099,,,,M,60세이상,100,,,
13100,,,,F,45세~49세,027,,,
13101,,,,F,45세~49세,210,,,
13102,,,,F,40세~44세,013,,,
13103,,,,F,55세~59세,016,,,
13104,,,,F,40세~44세,100,,,
13105,,,,F,40세~44세,210,,,
13106,,,,F,35세~39세,100,,,
13107,,,,F,45세~49세,340,,,
13108,,,,M,60세이상,210,,,
13109,,,,F,35세~39세,065,,,
13110,,,,F,35세~39세,027,,,
13111,,,,F,25세~29세,570,,,
13112,,,,F,45세~49세,100,,,
13113,,,,F,40세~44세,010,,,
13114,,,,M,35세~39세,060,,,
13115,,,,F,55세~59세,100,,,
13116,,,,M,25세~29세,100,,,
13117,,,,F,25세~29세,210,,,
13118,,,,F,40세~44세,055,,,
13119,,,,F,45세~49세,087,,,
13120,,,,F,35세~39세,016,,,
13121,,,,F,45세~49세,360,,,
13122,,,,F,55세~59세,100,,,
13123,,,,F,25세~29세,540,,,
13124,,,,F,55세~59세,100,,,
13125,,,,F,40세~44세,360,,,
13126,,,,F,40세~44세,340,,,
13127,,,,F,35세~39세,100,,,
13128,,,,M,45세~49세,010,,,
13129,,,,F,55세~59세,055,,,
13130,,,,F,35세~39세,016,,,
13131,,,,F,35세~39세,310,,,
13132,,,,F,50세~54세,055,,,
13133,,,,F,30세~34세,065,,,
13134,,,,F,40세~44세,410,,,
13135,,,,F,45세~49세,100,,,
13136,,,,F,25세~29세,210,,,
13137,,,,F,30세~34세,500,,,
13138,,,,F,40세~44세,540,,,
13139,,,,F,30세~34세,055,,,
13140,,,,M,35세~39세,360,,,
13141,,,,F,50세~54세,210,,,
13142,,,,F,20세~24세,100,,,
13143,,,,M,30세~34세,030,,,
13144,,,,M,35세~39세,010,,,
13145,,,,F,35세~39세,100,,,
13146,,,,F,35세~39세,460,,,
13147,,,,F,35세~39세,100,,,
13148,,,,F,45세~49세,036,,,
13149,,,,F,20세~24세,100,,,
13150,,,,F,20세~24세,016,,,
13151,,,,M,35세~39세,540,,,
13152,,,,F,45세~49세,100,,,
13153,,,,F,50세~54세,052,,,
13154,,,,F,45세~49세,100,,,
13155,,,,F,30세~34세,100,,,
13156,,,,F,40세~44세,460,,,
13157,,,,F,25세~29세,075,,,
13158,,,,F,45세~49세,460,,,
13159,,,,F,50세~54세,100,,,
13160,,,,F,30세~34세,210,,,
13161,,,,F,25세~29세,100,,,
13162,,,,F,45세~49세,210,,,
13163,,,,F,35세~39세,460,,,
13164,,,,M,35세~39세,100,,,
13165,,,,F,50세~54세,310,,,
13166,,,,M,35세~39세,100,,,
13167,,,,M,40세~44세,210,,,
13168,,,,M,50세~54세,610,,,
13169,,,,F,45세~49세,210,,,
13170,,,,F,50세~54세,100,,,
13171,,,,F,35세~39세,270,,,
13172,,,,F,30세~34세,055,,,
13173,,,,F,30세~34세,500,,,
13174,,,,F,40세~44세,047,,,
13175,,,,F,40세~44세,500,,,
13176,,,,M,45세~49세,570,,,
13177,,,,F,55세~59세,036,,,
13178,,,,F,45세~49세,270,,,
13179,,,,F,25세~29세,036,,,
13180,,,,F,40세~44세,270,,,
13181,,,,F,50세~54세,010,,,
13182,,,,F,40세~44세,065,,,
13183,,,,M,35세~39세,100,,,
13184,,,,M,30세~34세,240,,,
13185,,,,F,55세~59세,100,,,
13186,,,,F,35세~39세,100,,,
13187,,,,M,25세~29세,100,,,
13188,,,,F,55세~59세,016,,,
13189,,,,F,50세~54세,540,,,
13190,,,,F,50세~54세,047,,,
13191,,,,F,50세~54세,055,,,
13192,,,,F,45세~49세,100,,,
13193,,,,F,35세~39세,075,,,
13194,,,,F,60세이상,060,,,
13195,,,,F,45세~49세,340,,,
13196,,,,F,50세~54세,100,,,
13197,,,,F,50세~54세,360,,,
13198,,,,F,40세~44세,440,,,
13199,,,,F,20세~24세,210,,,
13200,,,,F,45세~49세,100,,,
13201,,,,M,40세~44세,055,,,
13202,,,,F,55세~59세,210,,,
13203,,,,M,45세~49세,016,,,
13204,,,,M,50세~54세,100,,,
13205,,,,F,50세~54세,055,,,
13206,,,,F,45세~49세,540,,,
13207,,,,F,45세~49세,055,,,
13208,,,,F,40세~44세,100,,,
13209,,,,F,30세~34세,500,,,
13210,,,,F,35세~39세,100,,,
13211,,,,F,45세~49세,,,,
13212,,,,M,45세~49세,010,,,
13213,,,,M,60세이상,010,,,
13214,,,,F,35세~39세,210,,,
13215,,,,F,40세~44세,540,,,
13216,,,,F,25세~29세,047,,,
13217,,,,F,40세~44세,210,,,
13218,,,,F,30세~34세,460,,,
13219,,,,F,35세~39세,100,,,
13220,,,,F,30세~34세,460,,,
13221,,,,F,40세~44세,310,,,
13222,,,,F,45세~49세,310,,,
13223,,,,F,40세~44세,310,,,
13224,,,,F,40세~44세,100,,,
13225,,,,F,35세~39세,210,,,
13226,,,,F,45세~49세,540,,,
13227,,,,F,55세~59세,210,,,
13228,,,,M,45세~49세,210,,,
13229,,,,M,25세~29세,055,,,
13230,,,,F,45세~49세,100,,,
13231,,,,F,25세~29세,460,,,
13232,,,,F,30세~34세,460,,,
13233,,,,M,30세~34세,460,,,
13234,,,,F,30세~34세,045,,,
13235,,,,F,40세~44세,340,,,
13236,,,,F,45세~49세,460,,,
13237,,,,F,45세~49세,100,,,
13238,,,,F,50세~54세,270,,,
13239,,,,M,40세~44세,210,,,
13240,,,,F,45세~49세,360,,,
13241,,,,F,35세~39세,210,,,
13242,,,,F,35세~39세,310,,,
13243,,,,F,50세~54세,210,,,
13244,,,,F,35세~39세,460,,,
13245,,,,F,25세~29세,100,,,
13246,,,,F,20세~24세,100,,,
13247,,,,F,40세~44세,240,,,
13248,,,,F,45세~49세,460,,,
13249,,,,F,40세~44세,210,,,
13250,,,,F,35세~39세,027,,,
13251,,,,F,25세~29세,100,,,
13252,,,,F,50세~54세,210,,,
13253,,,,F,45세~49세,013,,,
13254,,,,M,45세~49세,610,,,
13255,,,,F,50세~54세,340,,,
13256,,,,F,40세~44세,540,,,
13257,,,,M,60세이상,540,,,
13258,,,,F,25세~29세,024,,,
13259,,,,F,40세~44세,100,,,
13260,,,,M,55세~59세,100,,,
13261,,,,F,45세~49세,210,,,
13262,,,,F,45세~49세,100,,,
13263,,,,F,40세~44세,047,,,
13264,,,,F,30세~34세,100,,,
13265,,,,F,45세~49세,100,,,
13266,,,,F,45세~49세,210,,,
13267,,,,F,35세~39세,440,,,
13268,,,,F,30세~34세,100,,,
13269,,,,F,40세~44세,310,,,
13270,,,,F,45세~49세,100,,,
13271,,,,F,35세~39세,060,,,
13272,,,,F,35세~39세,100,,,
13273,,,,F,40세~44세,100,,,
13274,,,,F,35세~39세,075,,,
13275,,,,F,45세~49세,100,,,
13276,,,,F,40세~44세,049,,,
13277,,,,M,35세~39세,360,,,
13278,,,,F,45세~49세,055,,,
13279,,,,F,50세~54세,100,,,
13280,,,,F,45세~49세,055,,,
13281,,,,F,45세~49세,460,,,
13282,,,,F,45세~49세,100,,,
13283,,,,F,45세~49세,100,,,
13284,,,,F,45세~49세,100,,,
13285,,,,F,50세~54세,036,,,
13286,,,,F,50세~54세,100,,,
13287,,,,F,45세~49세,210,,,
13288,,,,F,30세~34세,100,,,
13289,,,,F,35세~39세,610,,,
13290,,,,F,35세~39세,500,,,
13291,,,,F,35세~39세,100,,,
13292,,,,F,30세~34세,460,,,
13293,,,,F,40세~44세,100,,,
13294,,,,F,30세~34세,500,,,
13295,,,,F,45세~49세,500,,,
13296,,,,M,45세~49세,055,,,
13297,,,,M,35세~39세,610,,,
13298,,,,F,45세~49세,100,,,
13299,,,,M,45세~49세,100,,,
13300,,,,F,35세~39세,100,,,
13301,,,,F,30세~34세,055,,,
13302,,,,F,45세~49세,060,,,
13303,,,,M,60세이상,100,,,
13304,,,,M,50세~54세,024,,,
13305,,,,M,50세~54세,100,,,
13306,,,,M,50세~54세,100,,,
13307,,,,M,50세~54세,340,,,
13308,,,,M,60세이상,065,,,
13309,,,,M,55세~59세,100,,,
13310,,,,M,55세~59세,100,,,
13311,,,,F,40세~44세,047,,,
13312,,,,M,40세~44세,100,,,
13313,,,,F,40세~44세,100,,,
13314,,,,M,45세~49세,100,,,
13315,,,,M,45세~49세,100,,,
13316,,,,M,45세~49세,060,,,
13317,,,,M,35세~39세,100,,,
13318,,,,F,35세~39세,055,,,
13319,,,,M,40세~44세,460,,,
13320,,,,M,35세~39세,340,,,
13321,,,,M,45세~49세,065,,,
13322,,,,F,50세~54세,210,,,
13323,,,,M,50세~54세,100,,,
13324,,,,F,40세~44세,100,,,
13325,,,,F,55세~59세,100,,,
13326,,,,F,45세~49세,340,,,
13327,,,,M,40세~44세,060,,,
13328,,,,M,40세~44세,100,,,
13329,,,,F,35세~39세,410,,,
13330,,,,F,40세~44세,240,,,
13331,,,,F,45세~49세,100,,,
13332,,,,F,45세~49세,340,,,
13333,,,,F,60세이상,100,,,
13334,,,,F,25세~29세,100,,,
13335,,,,F,40세~44세,240,,,
13336,,,,F,35세~39세,270,,,
13337,,,,F,45세~49세,100,,,
13338,,,,M,20세~24세,065,,,
13339,,,,F,35세~39세,100,,,
13340,,,,F,30세~34세,100,,,
13341,,,,F,40세~44세,210,,,
13342,,,,M,40세~44세,039,,,
13343,,,,F,45세~49세,100,,,
13344,,,,F,35세~39세,310,,,
13345,,,,M,35세~39세,100,,,
13346,,,,F,35세~39세,100,,,
13347,,,,F,50세~54세,500,,,
13348,,,,F,35세~39세,100,,,
13349,,,,M,50세~54세,500,,,
13350,,,,F,35세~39세,500,,,
13351,,,,M,35세~39세,100,,,
13352,,,,F,35세~39세,500,,,
13353,,,,F,45세~49세,100,,,
13354,,,,M,30세~34세,100,,,
13355,,,,M,25세~29세,100,,,
13356,,,,F,40세~44세,210,,,
13357,,,,F,50세~54세,100,,,
13358,,,,F,50세~54세,016,,,
13359,,,,F,35세~39세,100,,,
13360,,,,F,30세~34세,020,,,
13361,,,,F,45세~49세,210,,,
13362,,,,F,55세~59세,460,,,
13363,,,,F,50세~54세,270,,,
13364,,,,M,35세~39세,020,,,
13365,,,,F,55세~59세,100,,,
13366,,,,F,40세~44세,240,,,
13367,,,,F,40세~44세,100,,,
13368,,,,F,35세~39세,410,,,
13369,,,,M,35세~39세,210,,,
13370,,,,M,25세~29세,500,,,
13371,,,,F,45세~49세,570,,,
13372,,,,F,50세~54세,100,,,
13373,,,,F,50세~54세,540,,,
13374,,,,F,30세~34세,460,,,
13375,,,,F,45세~49세,079,,,
13376,,,,F,25세~29세,016,,,
13377,,,,F,50세~54세,010,,,
13378,,,,F,50세~54세,045,,,
13379,,,,M,35세~39세,210,,,
13380,,,,F,50세~54세,210,,,
13381,,,,F,50세~54세,610,,,
13382,,,,F,30세~34세,047,,,
13383,,,,F,30세~34세,410,,,
13384,,,,F,50세~54세,052,,,
13385,,,,F,30세~34세,340,,,
13386,,,,F,40세~44세,047,,,
13387,,,,F,40세~44세,460,,,
13388,,,,F,40세~44세,360,,,
13389,,,,F,50세~54세,024,,,
13390,,,,F,35세~39세,100,,,
13391,,,,F,50세~54세,100,,,
13392,,,,M,35세~39세,500,,,
13393,,,,F,40세~44세,100,,,
13394,,,,F,35세~39세,055,,,
13395,,,,M,40세~44세,079,,,
13396,,,,F,45세~49세,360,,,
13397,,,,M,40세~44세,060,,,
13398,,,,M,25세~29세,100,,,
13399,,,,F,20세~24세,100,,,
13400,,,,F,45세~49세,460,,,
13401,,,,F,25세~29세,500,,,
13402,,,,F,40세~44세,027,,,
13403,,,,M,50세~54세,100,,,
13404,,,,F,45세~49세,460,,,
13405,,,,F,30세~34세,100,,,
13406,,,,F,50세~54세,016,,,
13407,,,,M,25세~29세,500,,,
13408,,,,F,30세~34세,460,,,
13409,,,,F,45세~49세,460,,,
13410,,,,F,40세~44세,360,,,
13411,,,,M,60세이상,360,,,
13412,,,,F,55세~59세,270,,,
13413,,,,M,40세~44세,410,,,
13414,,,,F,25세~29세,460,,,
13415,,,,F,40세~44세,540,,,
13416,,,,M,50세~54세,100,,,
13417,,,,F,50세~54세,210,,,
13418,,,,F,30세~34세,210,,,
13419,,,,F,25세~29세,340,,,
13420,,,,F,60세이상,100,,,
13421,,,,M,30세~34세,100,,,
13422,,,,F,45세~49세,500,,,
13423,,,,F,45세~49세,460,,,
13424,,,,F,45세~49세,100,,,
13425,,,,F,35세~39세,100,,,
13426,,,,M,30세~34세,100,,,
13427,,,,F,25세~29세,100,,,
13428,,,,F,45세~49세,100,,,
13429,,,,M,45세~49세,100,,,
13430,,,,F,60세이상,270,,,
13431,,,,F,45세~49세,270,,,
13432,,,,F,45세~49세,016,,,
13433,,,,F,45세~49세,060,,,
13434,,,,F,45세~49세,055,,,
13435,,,,M,40세~44세,060,,,
13436,,,,F,30세~34세,060,,,
13437,,,,M,55세~59세,075,,,
13438,,,,F,30세~34세,039,,,
13439,,,,F,45세~49세,240,,,
13440,,,,F,35세~39세,610,,,
13441,,,,F,45세~49세,610,,,
13442,,,,F,35세~39세,340,,,
13443,,,,F,40세~44세,072,,,
13444,,,,F,45세~49세,033,,,
13445,,,,M,30세~34세,500,,,
13446,,,,M,40세~44세,460,,,
13447,,,,F,40세~44세,540,,,
13448,,,,M,35세~39세,540,,,
13449,,,,F,45세~49세,610,,,
13450,,,,F,45세~49세,100,,,
13451,,,,F,40세~44세,340,,,
13452,,,,F,25세~29세,410,,,
13453,,,,F,30세~34세,100,,,
13454,,,,F,50세~54세,060,,,
13455,,,,F,55세~59세,100,,,
13456,,,,F,25세~29세,100,,,
13457,,,,F,25세~29세,100,,,
13458,,,,F,45세~49세,210,,,
13459,,,,F,50세~54세,210,,,
13460,,,,F,35세~39세,100,,,
13461,,,,F,45세~49세,100,,,
13462,,,,F,45세~49세,460,,,
13463,,,,F,50세~54세,500,,,
13464,,,,F,35세~39세,100,,,
13465,,,,F,60세이상,460,,,
13466,,,,F,30세~34세,610,,,
13467,,,,F,45세~49세,100,,,
13468,,,,F,45세~49세,210,,,
13469,,,,F,35세~39세,210,,,
13470,,,,F,50세~54세,100,,,
13471,,,,F,30세~34세,440,,,
13472,,,,F,45세~49세,075,,,
13473,,,,M,45세~49세,069,,,
13474,,,,F,60세이상,055,,,
13475,,,,F,50세~54세,100,,,
13476,,,,M,45세~49세,610,,,
13477,,,,F,35세~39세,460,,,
13478,,,,F,60세이상,100,,,
13479,,,,F,40세~44세,210,,,
13480,,,,F,45세~49세,036,,,
13481,,,,F,50세~54세,100,,,
13482,,,,M,50세~54세,100,,,
13483,,,,F,40세~44세,460,,,
13484,,,,F,45세~49세,075,,,
13485,,,,F,30세~34세,049,,,
13486,,,,M,50세~54세,100,,,
13487,,,,F,45세~49세,100,,,
13488,,,,F,30세~34세,100,,,
13489,,,,F,40세~44세,100,,,
13490,,,,M,30세~34세,540,,,
13491,,,,F,35세~39세,100,,,
13492,,,,F,45세~49세,210,,,
13493,,,,F,30세~34세,047,,,
13494,,,,F,30세~34세,540,,,
13495,,,,M,40세~44세,440,,,
13496,,,,F,50세~54세,100,,,
13497,,,,M,35세~39세,100,,,
13498,,,,F,30세~34세,100,,,
13499,,,,F,45세~49세,360,,,
13500,,,,F,40세~44세,210,,,
13501,,,,M,45세~49세,570,,,
13502,,,,F,40세~44세,010,,,
13503,,,,F,60세이상,610,,,
13504,,,,F,45세~49세,010,,,
13505,,,,F,30세~34세,100,,,
13506,,,,F,45세~49세,100,,,
13507,,,,F,40세~44세,100,,,
13508,,,,F,45세~49세,460,,,
13509,,,,F,55세~59세,060,,,
13510,,,,M,35세~39세,045,,,
13511,,,,F,60세이상,100,,,
13512,,,,M,35세~39세,100,,,
13513,,,,M,50세~54세,210,,,
13514,,,,F,55세~59세,610,,,
13515,,,,F,50세~54세,055,,,
13516,,,,F,60세이상,049,,,
13517,,,,F,35세~39세,100,,,
13518,,,,F,40세~44세,100,,,
13519,,,,F,35세~39세,500,,,
13520,,,,M,30세~34세,460,,,
13521,,,,F,30세~34세,065,,,
13522,,,,F,40세~44세,210,,,
13523,,,,F,45세~49세,610,,,
13524,,,,F,40세~44세,013,,,
13525,,,,F,40세~44세,100,,,
13526,,,,M,30세~34세,540,,,
13527,,,,F,45세~49세,100,,,
13528,,,,M,35세~39세,210,,,
13529,,,,F,20세~24세,210,,,
13530,,,,F,35세~39세,055,,,
13531,,,,F,50세~54세,270,,,
13532,,,,F,35세~39세,049,,,
13533,,,,F,25세~29세,049,,,
13534,,,,M,35세~39세,610,,,
13535,,,,M,40세~44세,360,,,
13536,,,,M,40세~44세,570,,,
13537,,,,F,35세~39세,055,,,
13538,,,,F,45세~49세,500,,,
13539,,,,F,35세~39세,540,,,
13540,,,,F,45세~49세,010,,,
13541,,,,F,60세이상,027,,,
13542,,,,M,35세~39세,100,,,
13543,,,,F,40세~44세,270,,,
13544,,,,F,60세이상,100,,,
13545,,,,M,40세~44세,460,,,
13546,,,,F,50세~54세,100,,,
13547,,,,M,50세~54세,100,,,
13548,,,,F,50세~54세,100,,,
13549,,,,F,25세~29세,610,,,
13550,,,,M,35세~39세,460,,,
13551,,,,F,40세~44세,100,,,
13552,,,,F,30세~34세,020,,,
13553,,,,F,50세~54세,010,,,
13554,,,,F,25세~29세,500,,,
13555,,,,F,30세~34세,460,,,
13556,,,,F,50세~54세,072,,,
13557,,,,F,20세~24세,100,,,
13558,,,,F,55세~59세,010,,,
13559,,,,F,50세~54세,100,,,
13560,,,,F,30세~34세,270,,,
13561,,,,F,55세~59세,270,,,
13562,,,,F,50세~54세,065,,,
13563,,,,F,25세~29세,540,,,
13564,,,,F,50세~54세,027,,,
13565,,,,F,50세~54세,460,,,
13566,,,,F,35세~39세,100,,,
13567,,,,F,25세~29세,460,,,
13568,,,,F,50세~54세,024,,,
13569,,,,F,50세~54세,100,,,
13570,,,,F,30세~34세,100,,,
13571,,,,F,45세~49세,016,,,
13572,,,,F,50세~54세,100,,,
13573,,,,F,35세~39세,055,,,
13574,,,,F,45세~49세,210,,,
13575,,,,F,50세~54세,055,,,
13576,,,,M,30세~34세,210,,,
